login_hour,failed_attempts,new_device,ip_changed,geo_distance_km,session_duration,label
13,1,0,0,35.11420095456066,37.28628639424239,normal
14,0,0,0,30.2285850989156,37.84565082621843,normal
10,2,0,0,19.736593051964473,15.45872896311718,normal
15,1,0,0,20.966820292387073,26.15329728472163,normal
14,0,0,0,25.14993323794787,21.5590112143014,normal
12,0,0,0,22.077171326938494,18.309655153762638,normal
14,1,0,0,22.239386995660542,27.521887623430022,normal
21,1,0,0,6.578251301302338,14.005832660027357,normal
15,1,0,0,8.142654244958399,38.93056830798493,normal
15,0,0,0,23.23399685197959,17.362563976735192,normal
18,3,0,0,13.259144844485778,27.91505341139293,normal
11,0,0,0,23.821880300511722,50.28779220130062,normal
15,5,0,0,6.394569590299135,17.095990247224822,normal
13,1,0,0,22.386149939644497,20.17991450198181,normal
11,2,1,0,32.10638781070504,26.87018497017375,normal
12,2,0,0,19.03624054743024,39.108950199049424,normal
16,0,0,0,11.085964183357968,20.186709017559334,normal
13,0,0,1,25.021661110322864,31.875933333566525,normal
14,0,0,0,7.44288245083062,36.09046057140159,normal
19,1,0,0,33.600232785366416,22.989781833761242,normal
17,4,0,0,20.807171428294016,18.65469931197892,normal
15,1,0,0,34.038085412790686,16.52525012053037,normal
7,0,0,0,13.045329426209502,41.98172422095397,normal
15,1,0,0,27.674505996015057,30.517391874940408,normal
13,0,0,0,11.281514540372413,20.96445720234621,normal
6,1,0,0,7.867756380545432,19.49439739320598,normal
14,0,0,0,0.0,28.432413093087764,normal
22,0,0,0,20.100875089172686,15.282379314359039,normal
18,2,0,0,28.41868736017209,26.921103024383928,normal
8,0,0,0,11.677629087606231,32.46592142588797,normal
11,0,0,0,30.85240803042842,32.31405567302524,normal
8,0,0,0,32.898099436181525,34.84951895219942,normal
14,2,0,0,16.836214198358427,42.969680755063635,normal
8,0,0,0,14.118320853610715,23.17084976641236,normal
10,1,0,0,21.176638014102725,28.398791088010086,normal
16,0,0,0,16.140914729604244,24.921940614601066,normal
9,1,0,0,32.14742024414198,39.39764895762156,normal
21,0,0,0,14.203963417962708,28.891984937560775,normal
14,2,0,0,21.167087191828777,36.32359234032302,normal
11,2,0,0,0.0,41.80814468694483,normal
8,2,0,0,25.762866349823092,27.546817403599643,normal
12,2,0,0,17.034883906102753,20.402895222002275,normal
14,1,0,0,22.950871004286963,24.69991704443793,normal
19,0,0,0,5.019492764648614,43.41820814994278,normal
13,2,0,0,17.193004843961024,18.531752491842703,normal
10,2,0,0,10.48832624393147,38.8605306363946,normal
7,0,0,0,38.18169062700714,29.230877606838202,normal
11,2,0,0,12.14575675481806,29.26109209473924,normal
14,0,0,0,27.88173401370518,27.222563000457182,normal
13,1,0,0,32.428445960189094,28.38420817364389,normal
11,1,0,1,27.426572314000317,35.863248236160516,normal
16,2,0,0,4.459738282963706,37.296334064003304,normal
22,0,0,0,11.42506174308625,32.27847196724899,normal
16,1,0,0,17.764238144445013,33.645475387332574,normal
16,0,0,0,11.307657031140936,34.67342007396775,normal
3,2,1,0,19.838128336651504,28.346171760561,normal
18,2,0,0,11.620861732287954,18.37413432090894,normal
13,2,1,1,11.963453250611417,34.41515874328178,normal
15,1,0,0,31.819910375415983,24.43855187009767,normal
8,1,0,0,20.567988233292773,38.615597701448316,normal
17,1,0,0,12.444634621805742,24.281011552022658,normal
12,0,0,0,18.571174173805428,35.54264309419742,normal
19,2,0,0,15.39186918821763,37.03424161091017,normal
13,4,0,0,16.794199384661464,27.81471318932545,normal
8,1,0,0,19.6519449779817,37.261191044816215,normal
11,1,0,0,29.073934912690618,38.4570548241933,normal
13,1,0,0,11.39242114289237,23.71901717342397,normal
17,6,0,0,19.54571674982386,27.35633397418913,normal
13,4,0,0,14.496193089688987,26.978311445141124,normal
16,0,0,0,11.801045616585943,41.3011420293013,normal
10,2,0,0,12.128415117151139,48.08572772801744,normal
12,1,0,0,11.856831947828795,19.81554382213327,normal
14,1,0,0,20.3277962809772,21.988005826390083,normal
9,1,0,0,38.320001751277026,30.59168939789519,normal
12,0,0,0,14.881336495034535,33.93302086654957,normal
17,1,0,0,14.75789024109423,50.745276060693826,normal
13,2,1,0,4.041029586318231,39.99036116745162,normal
19,1,0,0,11.31145568094037,25.594658252448912,normal
18,0,0,0,17.464088769621444,37.86562271487263,normal
14,1,0,0,35.29883404957342,34.80381598339666,normal
14,0,0,0,5.726289948736056,34.44506867123462,normal
16,1,0,0,7.779164471546164,45.91125390857465,normal
7,1,0,0,16.37573953250276,20.64998603105198,normal
14,1,0,0,12.29436393835729,20.900156336031372,normal
7,0,0,0,20.738918227902086,23.39303807791722,normal
12,3,0,1,20.180355631888517,16.87851831221478,normal
10,1,0,0,28.04724087898568,26.249240852801442,normal
9,1,0,0,28.745622124269964,34.99722106420206,normal
14,0,0,0,3.8961127286445887,28.88844276784349,normal
16,1,0,0,4.6483891844419585,33.87519976749085,normal
13,2,0,0,39.53901825560368,21.062290738720144,normal
15,0,0,1,24.090296282764747,25.37550552945144,normal
8,1,0,0,21.314501523874554,16.04541239624522,normal
10,1,0,0,44.14234027406452,31.312394017827575,normal
17,0,0,0,17.22300681100481,22.76095258037886,normal
8,1,0,1,13.69964873516664,22.24564712640296,normal
7,0,0,0,20.137622603431765,33.48639899450542,normal
12,1,0,1,0.0,21.755387121561004,normal
16,3,0,0,23.666724838214694,30.793104634767477,normal
15,0,0,0,23.535270878503354,42.91892891593539,normal
15,3,0,0,23.489857546584837,42.632309199420234,normal
16,1,0,0,23.208945696974887,19.80052817526802,normal
8,1,0,0,23.390638048631413,50.829339101731094,normal
15,1,0,0,23.43425333179081,52.679826304795995,normal
15,1,0,0,26.72948598070353,21.84993911617579,normal
12,0,0,0,3.798418450550507,27.230806798543803,normal
12,3,0,1,15.928405003278101,30.246286587044168,normal
12,1,0,0,3.588349472381097,33.09694072080086,normal
13,1,0,0,43.71974891429965,27.038819930657322,normal
13,1,0,0,19.863262795364918,26.374757018342624,normal
14,0,0,0,10.740741967775687,29.714584119997873,normal
9,1,0,0,20.811208570486485,36.861136441763314,normal
18,1,0,0,0.0,45.22138227927931,normal
23,0,0,0,15.50767068104905,43.385360484920206,normal
8,1,0,0,31.677134299734004,13.877763154368278,normal
14,6,0,0,36.56332947701219,25.595078210763358,normal
8,1,0,0,33.44908170062163,36.50507635973201,normal
7,1,0,0,25.59585588671387,35.599500505083356,normal
12,1,0,0,16.466679675813094,34.653743198705776,normal
12,1,0,0,9.917152877684206,27.28433787644527,normal
11,0,0,0,28.069662951547333,39.581117023932805,normal
19,0,0,0,9.802692258653206,14.327892764602774,normal
21,0,0,0,12.855715219035153,51.84918093830957,normal
13,0,0,0,31.08930777298237,32.25660313544237,normal
8,0,0,0,18.745143638206358,31.951887000705952,normal
7,0,0,0,34.70854874021133,32.62585579286547,normal
20,1,0,0,8.063309426917638,42.90026249896599,normal
8,0,0,0,23.856985754829882,35.144812939324986,normal
19,2,1,0,14.51855671067684,30.432297027134297,normal
10,2,0,0,24.181949067822078,36.9496726294406,normal
13,0,0,0,18.90560119645001,31.421350381532488,normal
9,2,0,0,26.222316936317327,29.040881972983946,normal
13,2,0,0,2.5602951088114843,32.74777229322038,normal
15,1,0,0,30.10263777138876,40.26057436714103,normal
21,0,0,0,19.555503955674137,14.377922662654605,normal
21,1,0,0,19.92095529756447,41.682521161974854,normal
16,0,0,0,10.225525845140607,19.33446063626114,normal
12,1,0,0,18.350590745619332,20.544703404601364,normal
10,4,0,0,22.347797056685817,25.95758945388111,normal
21,1,0,0,26.920064550730274,30.10520992393304,normal
14,1,0,0,5.46533474334964,34.041425984555346,normal
9,0,1,0,14.71189557480799,37.730517407347065,normal
8,2,0,0,20.09693743807197,36.23839974300576,normal
15,0,0,0,15.83847622049244,34.04255185282998,normal
23,1,0,0,10.103252325559438,41.84175694410723,normal
18,1,1,0,22.43184514131547,35.8433774179525,normal
9,1,0,0,10.835047223978032,40.12531714288371,normal
11,1,0,0,26.495401902088897,30.666406238357716,normal
10,2,0,0,17.72285765455008,20.9482167736414,normal
10,0,0,0,30.54461032302991,23.669618747561284,normal
11,0,0,0,28.93608487860525,41.6338913086719,normal
17,0,0,0,29.466378255530508,19.08917263545329,normal
19,2,0,0,15.558167628465588,36.31908112500319,normal
9,2,0,0,30.65092110470814,27.802115835693282,normal
14,0,0,0,10.789640591540179,40.100888693463446,normal
14,0,0,1,22.772384777831174,32.945302689271976,normal
20,0,0,0,10.934024938723933,23.90122886666813,normal
11,2,0,0,15.501058772332202,34.02261821669922,normal
19,0,0,0,19.430909105543815,35.471114156887005,normal
14,1,1,1,36.894341585643005,19.325952579373027,normal
11,1,0,0,27.13157789565481,31.81035096432625,normal
10,1,0,0,5.797785772973203,27.17078720893072,normal
17,0,0,0,33.5077474499405,15.388344021587459,normal
21,0,0,0,26.763429198895402,15.20214801700063,normal
17,2,0,0,3.081462855236193,33.27418864271594,normal
16,3,0,0,16.24562994608377,28.62792804019771,normal
12,0,0,0,42.58859104478063,24.771362491634477,normal
15,1,0,0,22.341586729635214,32.594112208647175,normal
14,0,0,0,28.141213440860625,37.936300046262325,normal
9,0,0,0,25.625649993590702,44.70317451419377,normal
10,0,0,0,31.57982992961772,24.51524378120925,normal
8,1,0,0,8.49732864985453,13.79011874501218,normal
19,2,0,0,19.06523560477005,23.67482061601613,normal
9,0,0,0,21.840453383750415,23.93008631806419,normal
21,1,0,0,39.61335954355532,39.950626605214985,normal
4,0,0,0,4.820521372010745,28.173427894843204,normal
17,1,0,0,33.755233998238104,34.84167536204962,normal
12,1,0,0,1.9389099585822294,27.22673197052904,normal
7,1,0,1,14.501387838887423,39.34252014469236,normal
13,0,0,0,0.0,32.71571346010516,normal
14,1,1,0,35.05542537826831,40.26419082545361,normal
16,1,0,0,28.653995718499306,17.74114511291875,normal
14,2,0,0,27.385571919107342,30.862301037799465,normal
15,2,0,0,13.376426751412808,32.633871745447735,normal
10,0,0,0,31.97066340791639,40.7414071974555,normal
19,1,0,1,14.518419106261529,20.829999157994173,normal
17,0,0,0,0.36221206442460385,31.71272184037852,normal
12,1,0,0,44.849130368758324,31.316362027721034,normal
10,1,0,1,18.11250439607258,31.813594127328166,normal
14,1,0,0,26.55549776810721,27.12877800762749,normal
13,1,0,1,32.82973471850971,16.46403465649262,normal
6,0,0,0,12.086018293978182,37.291167448898996,normal
19,2,0,0,25.877334115063015,35.97925635387553,normal
22,0,0,0,24.692126487751153,32.5371030758533,normal
22,0,0,0,8.781797238031947,53.25156353568744,normal
19,3,0,0,23.186407348667856,30.68248110290272,normal
15,1,0,0,11.150398247280599,11.56664600502129,normal
15,0,0,1,8.103371221163354,33.87236540075223,normal
14,1,0,0,11.887225885643213,29.630699993970563,normal
18,1,0,0,7.904751295431186,48.41603712708316,normal
8,2,0,0,17.929144330056445,24.969845634324344,normal
16,4,0,1,13.860221997282096,50.8038211053282,normal
12,0,0,0,15.620176295981146,15.921761062109073,normal
15,1,0,0,12.856936644311741,22.316207910220722,normal
18,1,0,0,8.424646042007222,31.501384099187295,normal
13,0,0,0,28.202798497111715,29.514187543672165,normal
15,0,1,0,13.866108141770777,42.403286694548896,normal
12,1,0,0,20.919066777253455,33.52017826963738,normal
14,0,0,0,25.25849179676257,26.212200558688977,normal
9,0,0,0,22.990986088587444,24.15042853184116,normal
23,2,0,0,49.30698917588583,38.50910189936211,normal
14,1,0,0,26.297482052899277,44.00030149939531,normal
13,2,0,0,13.151812787018594,38.811798890675234,normal
17,2,0,0,8.59896896786256,20.99839518879077,normal
13,1,0,0,14.253188003857348,27.65152104417454,normal
16,0,0,0,25.656455451369673,35.689599807485244,normal
11,0,0,0,2.9304810180009824,34.56321519545112,normal
15,1,0,0,19.45529726085745,25.50317228638702,normal
14,0,0,0,0.3055412125356476,31.47034424178482,normal
15,1,0,0,21.90011177705601,31.47813752667062,normal
11,1,0,0,18.345228700347793,21.03747434279717,normal
13,2,0,0,19.80128720063671,42.54400944131274,normal
16,0,0,0,30.29793174574582,33.53077893757348,normal
10,0,0,0,17.915522675136014,44.20196455078808,normal
10,1,0,0,17.75368324607732,42.937169218506,normal
20,3,0,0,23.180269712715436,28.733144654406672,normal
14,0,0,0,33.13793839833341,36.728594286575536,normal
11,0,0,0,19.34745400848279,47.184198626701935,normal
15,0,0,0,18.163835980190008,13.818839080996998,normal
11,0,0,0,14.928097412899326,21.379755314437766,normal
17,0,0,0,13.51405130660016,34.089487087487306,normal
22,0,0,0,12.513244004368097,26.480399391647587,normal
13,1,1,0,22.15493259704185,41.11194724468567,normal
3,0,0,0,17.210951836237477,26.340311544251527,normal
16,2,1,0,25.03061497963468,32.807654625228494,normal
17,1,0,0,11.033718968295865,34.753289649437896,normal
16,0,0,0,17.766987990826653,20.891299741828067,normal
13,1,0,0,26.94248898688835,37.232970227327,normal
9,2,0,0,22.205709969019367,30.370906276656232,normal
8,1,0,0,0.0,21.460499053471175,normal
10,0,0,0,33.32454958497588,26.188881395602237,normal
14,1,0,0,16.377913177692957,50.00178484232305,normal
13,1,0,0,17.367963060891146,34.70124745488561,normal
15,1,0,0,27.94709690008622,30.2745209290637,normal
17,1,0,0,9.598157809580501,24.95846381624844,normal
17,1,1,0,18.10728731609564,35.55085668142987,normal
22,1,0,0,32.97039915632783,33.20824851311846,normal
8,1,0,0,14.79207233369429,33.615575168710784,normal
11,0,0,0,31.176353997918387,21.158973984194503,normal
14,1,0,1,23.565261790512125,26.763043103637425,normal
22,0,0,0,24.37799437408013,20.43560721614901,normal
21,0,0,0,22.204507616485408,41.62208378885009,normal
15,1,0,0,15.836274984663657,34.72368917659835,normal
11,0,0,0,24.418915548460173,23.91383945491305,normal
13,1,0,0,19.99982185665137,29.524155379599346,normal
11,2,0,1,30.407924895511876,46.28874695462952,normal
7,1,0,0,36.63775133004039,30.60564802343212,normal
5,2,0,0,18.122573533463516,29.215271451843076,normal
10,0,0,0,4.421629767808312,43.80906771562422,normal
23,0,0,0,35.35424672533419,40.44489610515318,normal
13,0,0,0,44.79239255375953,34.6506004460413,normal
10,1,1,0,13.90546778874894,30.361874376032425,normal
12,4,0,0,0.9679373164231535,24.69624229775988,normal
15,1,0,0,9.412451530484445,26.817742213399804,normal
14,2,0,1,12.205326462357563,29.089682375960905,normal
14,0,0,0,32.134053435597274,33.54480216496639,normal
15,1,0,0,11.270936425883287,27.606762496788164,normal
17,1,0,0,32.644916904164106,46.825392138881426,normal
15,1,0,0,10.231242390796197,30.252594640085466,normal
9,0,0,0,41.53838113929753,28.269211989771964,normal
14,0,0,0,23.858105368527056,26.80894522202895,normal
17,1,0,0,27.274223532196498,51.57658439900577,normal
17,0,0,0,38.463423886577516,32.03486922203028,normal
13,2,0,0,9.433080841745385,37.44475361545697,normal
10,2,0,0,15.543772353774672,26.064188726174972,normal
13,0,0,0,40.938453830169635,24.501379025183592,normal
15,1,0,0,26.657602202659405,16.693931707371497,normal
10,0,0,0,29.396980591165878,33.04426778445772,normal
17,1,0,0,16.641733905816977,19.587503402380207,normal
18,2,0,0,21.221989702637213,41.31139326265556,normal
18,1,0,0,7.853907947195129,25.026093441842768,normal
19,3,0,0,10.86972288062553,37.46933471681486,normal
6,0,0,0,18.8184974896401,19.927697065012286,normal
11,2,0,0,19.56549545029028,29.215029493365794,normal
14,2,0,0,13.175736389726731,27.36824314066511,normal
16,2,0,0,42.856026470894996,32.18339588356996,normal
19,1,0,0,37.89749150960183,24.266720327323796,normal
12,0,0,0,25.466109564933085,39.37127083171245,normal
21,0,0,0,4.929186354470714,28.573184255288822,normal
13,1,1,0,13.40206628611455,31.733444124421265,normal
12,0,0,0,7.929616544770717,47.46504029766591,normal
15,1,0,0,31.233882727127416,33.230760880471195,normal
15,0,0,0,21.408664692823688,23.488546714544572,normal
18,4,0,0,13.506459578884796,30.518217251586385,normal
9,1,0,0,20.345354974725765,34.54191642359432,normal
19,0,0,0,26.27764994947249,23.976143747222444,normal
13,0,0,0,32.136160660280474,18.877375246424762,normal
11,0,0,0,18.754480774850215,26.281289239056985,normal
12,1,0,0,28.29221813766318,28.486045454361125,normal
23,0,0,0,13.10632585431896,15.474497215565089,normal
17,2,0,0,14.83314808990111,26.322584903045392,normal
13,2,0,0,32.06599979713245,21.583960773867688,normal
13,0,0,0,15.266264149937932,37.5077316097949,normal
11,2,0,0,21.290708264463785,28.247233870530387,normal
12,2,0,0,23.718145931490923,22.00204352017466,normal
9,0,0,0,9.521959332260606,15.288537173768692,normal
13,1,0,0,18.690762083563605,41.678925494598126,normal
16,2,0,0,18.85113756935065,28.54272070023338,normal
11,2,0,0,25.881372702366093,25.715523147399708,normal
16,0,0,1,5.567394686748999,29.684378407731693,normal
7,0,0,0,0.0,29.316940383941358,normal
11,1,0,0,21.742167821942385,36.817045375555345,normal
9,2,0,0,19.370868410804736,32.02214403182694,normal
21,0,0,0,1.8271244403352824,19.009094049467702,normal
13,0,0,0,38.291938473126905,29.660666415174184,normal
14,0,0,0,16.731093964223025,14.195345932959883,normal
15,1,0,0,29.00004418787341,27.118607456850544,normal
11,0,0,0,21.69970092805583,35.175286703195,normal
17,1,0,0,11.557501668196968,29.474389646885065,normal
20,0,0,0,34.44705665805851,18.709660732898136,normal
13,0,0,0,28.53173812899434,25.730005703230265,normal
12,3,0,0,12.776123784968995,38.13116827063544,normal
11,0,0,0,11.398848240498316,38.48414098853638,normal
14,2,0,1,27.935655511497593,31.984211638568453,normal
13,3,0,0,21.06717702765387,46.71605668056286,normal
12,3,0,0,9.023190344760119,36.12419204073403,normal
10,2,0,0,0.9919478272782065,28.6816519741935,normal
23,0,0,0,25.14002397008088,22.950065700335756,normal
20,1,0,1,17.08974598396388,25.145302888902524,normal
10,1,0,0,25.934596848610543,26.05750693870325,normal
18,0,0,0,19.483074053112162,12.797016231918835,normal
8,0,0,0,24.40457265873564,35.95252560875093,normal
16,0,0,0,23.49955734267225,32.165439954615266,normal
8,1,0,0,33.90801494246585,39.36995926286396,normal
6,1,0,0,20.05740231042634,32.90099204899531,normal
7,1,0,0,15.532284008773168,22.502531205690627,normal
17,0,0,0,17.608471624503565,20.344451157695033,normal
8,0,0,0,15.981865029503108,23.130513824794612,normal
16,0,0,0,10.115328400973375,26.72326719200819,normal
14,3,0,0,9.136718460390195,34.15175110829892,normal
22,1,0,0,38.90492134812026,19.038259778131696,normal
16,1,0,0,28.110335594241107,38.26886364286402,normal
14,1,0,0,8.039005226523471,20.405422010061944,normal
10,0,0,0,7.9686781983248896,28.08134390497992,normal
10,0,0,1,6.326677731582739,31.453312985375316,normal
5,2,0,0,30.88814463205785,42.46252361039007,normal
17,1,0,0,23.837853118368383,24.497609634296847,normal
19,3,0,0,28.083631764324544,42.995016490658166,normal
16,3,0,0,11.825567165670263,31.90311569581198,normal
11,0,0,0,21.74224302960785,13.335747351464068,normal
17,0,0,1,7.329374075610495,24.94264001740946,normal
15,0,0,0,9.594141574862004,23.06261677206473,normal
17,1,0,0,11.526523938236938,20.478097877245986,normal
19,0,0,0,35.28743831604491,40.25043289329252,normal
12,0,0,0,26.4045685361532,26.36597353089137,normal
10,0,0,0,19.66505701899793,18.910783659020876,normal
7,2,0,0,18.438054403483864,42.87673785222985,normal
18,1,0,0,13.484859175687834,41.5899552422864,normal
4,2,0,0,31.191494110710444,40.573833449310015,normal
23,1,0,0,8.154319516275137,27.686180051740475,normal
13,2,0,0,7.933369206110152,21.936307017124072,normal
15,0,0,0,7.784011419449149,30.20888179305563,normal
12,0,0,0,11.991135238485095,23.95137507617698,normal
14,0,0,0,23.975688572126526,24.32799948735838,normal
16,2,0,0,2.324802951708179,33.88779170187529,normal
11,1,0,0,9.105878762521604,14.957684667754753,normal
15,1,0,0,22.37116694269847,44.00475770306524,normal
7,1,0,0,12.584594855725545,21.108135964816555,normal
13,1,0,0,39.30423074471024,38.02592608138353,normal
20,1,0,0,22.702975525534544,25.459219521632853,normal
18,0,0,0,35.56344823311112,22.129326498532947,normal
14,0,0,0,24.35819129145799,30.24907964628513,normal
16,0,0,0,26.299584007013088,22.620317807212153,normal
16,0,0,0,31.77830821730728,25.971425653624284,normal
14,1,0,0,15.891625179278837,39.01585823027857,normal
14,2,0,1,9.571760106037903,22.891057993781406,normal
8,2,0,1,9.251230865274023,37.300440256129335,normal
12,2,0,0,9.461761433320014,34.726921149960155,normal
15,2,0,0,16.21641217256812,32.56984382557897,normal
14,1,0,0,27.247417916240728,15.616590668967108,normal
19,0,0,1,29.507641077892192,32.67251305476615,normal
6,0,0,0,17.37329590988024,26.44032868300227,normal
11,0,0,0,18.072028818124643,26.35134389884943,normal
15,2,0,0,23.415642272883833,33.060401250984214,normal
11,0,0,0,20.355381709764128,41.75241613700899,normal
20,0,1,1,25.790401140342354,21.06926053004571,normal
14,1,0,0,23.547676460319483,26.217851177897302,normal
13,0,0,0,5.387837136372527,29.190067804102235,normal
20,0,0,0,25.899277902778678,35.292922660638084,normal
16,0,0,0,4.987854626306763,23.26882885176745,normal
17,1,0,1,8.097535779138935,33.26578661597397,normal
14,1,0,0,25.263353348296246,35.87918912873468,normal
13,0,0,0,5.8478752801335645,25.700476504665225,normal
11,2,0,0,23.97943632446591,37.29906972112373,normal
17,0,0,0,35.105180548272486,38.53637808477068,normal
18,1,0,0,15.30335766621731,25.022769957770272,normal
14,0,0,0,28.261189521942363,41.69454372542758,normal
16,3,0,0,30.64883032976642,36.54671963450999,normal
13,3,0,0,21.806879722757138,43.86913499046757,normal
12,0,0,0,19.29704352974046,26.957295238933384,normal
15,1,0,0,21.325494055626,30.38432149725689,normal
12,2,0,1,17.441477297500303,24.08724592040158,normal
7,1,0,0,20.670095975354197,29.267777540220234,normal
12,2,0,0,18.224517096866656,31.477465123349468,normal
9,1,0,0,15.048112436331868,38.72961940176917,normal
9,1,0,0,20.036692035402066,36.900436712768595,normal
8,2,0,0,14.546504751354588,28.47988614155417,normal
20,2,0,0,27.38898600703787,21.47521666740942,normal
11,1,0,0,27.822334005131893,39.79217873259407,normal
15,1,1,0,22.793664094212886,24.114622133977043,normal
5,0,0,1,8.97248588778158,37.043024084773336,normal
14,3,0,0,28.17910659078182,35.7981052207064,normal
16,1,0,1,7.325529113781318,27.898095360135265,normal
12,1,0,0,23.942196455676427,31.405815253380595,normal
18,0,0,0,3.774482506369246,16.44295090275564,normal
10,0,0,0,10.281083482265558,32.342985552315874,normal
7,0,0,0,28.532818887232693,18.11806804708013,normal
22,1,1,0,26.29755737046263,40.21098462547253,normal
12,1,0,0,22.974563734090605,34.316615847686535,normal
19,0,0,0,17.59648602217957,26.172185542181865,normal
11,2,0,0,12.766323171793704,33.95264616516605,normal
10,0,0,0,16.589474232405912,35.612561777540435,normal
10,1,0,0,12.317827473194772,35.989071057458325,normal
11,2,0,0,20.527794282502605,41.049896792178025,normal
22,2,0,0,15.524272242320876,31.621244494888767,normal
11,1,1,0,1.5460004190196912,40.49827744421148,normal
20,1,0,0,17.765468069791634,43.9372305489339,normal
12,2,0,0,26.741910903385197,25.176864987166585,normal
7,0,0,0,13.948778994701367,33.690114867802734,normal
17,1,0,1,11.216344155276214,19.11787285311609,normal
11,3,0,0,13.618773913474852,35.84643665885321,normal
12,1,0,1,17.061823546202355,24.194289814309492,normal
19,4,0,1,27.83764746419779,29.756305096781897,normal
17,0,0,0,15.495437805844615,37.258999162262505,normal
16,1,0,0,8.184411835927655,28.14508609294518,normal
17,1,1,0,11.634676872848214,24.725791594881013,normal
15,1,0,0,4.216803663634689,20.42818391906731,normal
17,2,0,0,25.75928107162417,24.245429243193016,normal
16,4,0,0,32.61895652630568,13.391640483446732,normal
16,0,0,0,4.275210295543205,26.168104294148165,normal
13,0,0,0,36.92422212633284,26.434653865920772,normal
8,0,0,0,18.685845490488486,27.10071837163042,normal
11,0,0,0,0.0,23.564892675350478,normal
12,3,0,0,23.98888441950926,27.097737208674445,normal
14,1,0,0,33.58952939577281,26.50689405584899,normal
10,4,0,0,11.984928889717203,30.542902307175517,normal
13,0,0,0,7.666732763009206,40.090293875574574,normal
11,0,0,0,36.190342282391455,27.147587665554425,normal
13,1,0,0,15.43039640271284,33.21774915418402,normal
12,1,0,0,32.39698988490481,15.0413482467409,normal
11,0,0,0,12.63536061472148,38.38697236372644,normal
15,2,0,0,0.2114952402558643,28.299577761759366,normal
11,1,0,0,30.251089810571962,39.30057408431997,normal
19,1,1,0,55.520552126681515,39.4058615018811,normal
16,2,0,0,13.165987418031735,43.22253923440126,normal
8,3,0,0,15.501409053863128,39.56214971731118,normal
7,1,1,0,10.68345586676501,26.129807929004095,normal
14,1,0,0,30.303036352933493,30.409820875850126,normal
11,2,0,0,9.454445570866119,48.63828999174439,normal
15,0,0,0,27.86670511998843,16.042403716640628,normal
13,2,0,0,12.487564070460417,27.037975351693213,normal
9,3,0,0,15.15564408356386,17.12427028786076,normal
10,0,0,0,9.362238138141741,29.065173022183686,normal
11,1,0,0,2.346659937222796,42.72616654438907,normal
13,2,0,0,17.55228573952287,34.04582560677083,normal
16,0,0,0,18.010035564932885,18.563050906550593,normal
14,3,0,0,26.64999030012205,37.46856572860041,normal
11,1,0,0,21.698800100935898,25.28021663290229,normal
8,1,0,0,13.1928481935777,40.81860340813556,normal
16,0,0,0,0.0,39.64846833212571,normal
10,2,0,0,14.38327764129972,32.5036112970973,normal
14,1,0,0,24.5930905282636,29.363064541860595,normal
9,2,0,0,15.358879537237279,37.42923061532,normal
12,0,0,0,22.65268914499761,44.317447551794686,normal
22,2,0,0,10.59582957741088,16.524559361836545,normal
14,3,0,0,28.174343567320054,38.65149370324063,normal
13,1,1,0,27.19100677751502,30.96773005750755,normal
15,4,0,1,6.810931106757268,23.33858742161046,normal
9,0,0,0,10.89556772675402,35.596734223811,normal
20,1,0,0,36.994644322003424,35.10176031119288,normal
13,3,0,0,0.0,33.47837624566373,normal
14,2,0,0,19.51366460455834,26.948706552104355,normal
17,2,0,0,24.839539080058678,31.804864360452804,normal
3,14,1,1,8484.0,4.0,anomaly
1,12,1,1,4208.0,4.0,anomaly
2,11,1,1,8992.0,2.0,anomaly
2,14,1,1,8444.0,3.0,anomaly
3,13,1,1,5527.0,4.0,anomaly
1,14,1,1,8668.0,2.0,anomaly
1,10,1,1,4504.0,2.0,anomaly
3,13,1,1,8524.0,4.0,anomaly
1,8,1,1,3038.0,3.0,anomaly
2,14,1,1,4603.0,2.0,anomaly
3,9,1,1,8177.0,4.0,anomaly
3,11,1,1,3779.0,2.0,anomaly
1,13,1,1,4124.0,2.0,anomaly
2,14,1,1,4199.0,4.0,anomaly
3,13,1,1,4917.0,4.0,anomaly
3,10,1,1,3165.0,3.0,anomaly
3,9,1,1,5142.0,4.0,anomaly
2,9,1,1,7166.0,1.0,anomaly
3,14,1,1,7296.0,3.0,anomaly
3,13,1,1,8519.0,4.0,anomaly
2,13,1,1,6476.0,1.0,anomaly
2,10,1,1,5156.0,1.0,anomaly
2,12,1,1,3828.0,4.0,anomaly
3,12,1,1,4548.0,1.0,anomaly
1,14,1,1,8717.0,3.0,anomaly
1,9,1,1,3145.0,3.0,anomaly
1,13,1,1,3877.0,1.0,anomaly
3,13,1,1,4812.0,4.0,anomaly
1,9,1,1,5373.0,3.0,anomaly
1,10,1,1,4483.0,3.0,anomaly
3,10,1,1,4914.0,1.0,anomaly
2,11,1,1,4004.0,3.0,anomaly
2,8,1,1,4038.0,4.0,anomaly
2,9,1,1,4135.0,3.0,anomaly
3,10,1,1,7715.0,4.0,anomaly
2,12,1,1,4467.0,4.0,anomaly
2,11,1,1,7117.0,1.0,anomaly
2,9,1,1,7449.0,2.0,anomaly
3,8,1,1,5293.0,4.0,anomaly
2,8,1,1,8764.0,4.0,anomaly
2,9,1,1,6106.0,4.0,anomaly
1,11,1,1,3721.0,4.0,anomaly
1,13,1,1,6947.0,3.0,anomaly
